LEMMA,PART OF SPEECH,DATE OF USE,FREQUENCY BAND NUMBER,DEFINITION,TYPE OF FORMATION,LANGUAGE OF ORIGIN,USAGE,OBSOLESCENCE,REGIONAL ENGLISH,SUBJECT,DOI,OED URL
disidentify,verb,1845-,3,transitive. To undo or veil the identity of.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1138840295,http://www.oed.com/dictionary/disidentify_v
embrownment,noun,1845-,0,Brown colouring.,derivative,,,In current use,,,https://doi.org/10.1093/OED/5118665994,http://www.oed.com/dictionary/embrownment_n
firesideship,noun,1845,0,(With preceding possessive adjective) a mock…,derivative,,,Not in use,,,https://doi.org/10.1093/OED/1179383973,http://www.oed.com/dictionary/firesideship_n
goose-paddle,verb,1845-,0,transitive to propel by paddling like a goose.,compound,,,In current use,,,https://doi.org/10.1093/OED/9250867618,http://www.oed.com/dictionary/goose-paddle_v
joggling table,noun,1845-,0,Printing. A vibrating table or board that allows…,compound,,,In current use,,"crafts and trades/printing and typography, manufacturing and industry/mining",https://doi.org/10.1093/OED/4395054662,http://www.oed.com/dictionary/joggling-table_n
knightfully,adverb,1845-,0,"Like a knight, bravely.",derivative,,,In current use,,,https://doi.org/10.1093/OED/7210666379,http://www.oed.com/dictionary/knightfully_adv
mosstroopery,noun,1845,0,The practices of the moss-troopers.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/3774230017,http://www.oed.com/dictionary/mosstroopery_n
polkery,noun,1845,0,A social gathering for the purpose of dancing the…,derivative,,,Not in use,,arts/performing arts/dance,https://doi.org/10.1093/OED/1180159109,http://www.oed.com/dictionary/polkery_n
proturb,verb,1845,0,transitive. To drive or chase out.,borrowing,,humorous,Not in use,,,https://doi.org/10.1093/OED/8520300866,http://www.oed.com/dictionary/proturb_v
roadcraft,noun,1845-,1,"†a. The occupation, skill, or craft of a…",compound,,colloquial and slang,In current use,,transport/motoring,https://doi.org/10.1093/OED/1455440188,http://www.oed.com/dictionary/roadcraft_n
taggery,noun,1845-,0,The work of a tagger; the tagging of rhymes.,derivative,,,In current use,,,https://doi.org/10.1093/OED/9063194873,http://www.oed.com/dictionary/taggery_n
theriomaniac,noun,1845-,0,A person having an obsession or mania for hunting…,compound,,,In current use,,"sport and leisure/hunting, fishing, and shooting/hunting",https://doi.org/10.1093/OED/8294626776,http://www.oed.com/dictionary/theriomaniac_n
threelihood,noun,1845-,0,The Trinity; threefoldness.,derivative,,,In current use,,religion and belief/religion/Christianity,https://doi.org/10.1093/OED/1141521198,http://www.oed.com/dictionary/threelihood_n
tobaccose,adjective,1845-,0,"Addicted to, or characterized by addiction to, tobacco.",derivative,,,In current use,,consumables/tobacco,https://doi.org/10.1093/OED/3831926934,http://www.oed.com/dictionary/tobaccose_adj
typeless,adjective,1845-,3,"Untyped, unprinted.",derivative,,,In current use,,,https://doi.org/10.1093/OED/7609359701,http://www.oed.com/dictionary/typeless_adj
bayoneteer,noun,1846-,1,A soldier armed with the bayonet.,derivative,,,In current use,,military,https://doi.org/10.1093/OED/7644557547,http://www.oed.com/dictionary/bayoneteer_n
Cottonian,noun,1846-,2,A person involved or invested in the cotton…,derivative,,historical,In current use,,"economics and commerce/economics, politics",https://doi.org/10.1093/OED/9043098892,http://www.oed.com/dictionary/cottonian_n
daguerreotypism,noun,1846-,0,Minute exactness as of a daguerreotype.,derivative,,,In current use,,arts/visual arts/painting and drawing/painting,https://doi.org/10.1093/OED/6244863503,http://www.oed.com/dictionary/daguerreotypism_n
dandyling,noun,1846-,0,A diminutive or petty dandy.,derivative,,,In current use,,,https://doi.org/10.1093/OED/4923969293,http://www.oed.com/dictionary/dandyling_n
equison,noun,1846-,0,A groom; a horse-jockey.,borrowing,,,In current use,,sport and leisure/horses and riding/horse racing,https://doi.org/10.1093/OED/4617628890,http://www.oed.com/dictionary/equison_n2
futurism,noun,1846-,4,Usually with capital initial. An artistic and…,derivative,,,In current use,,arts,https://doi.org/10.1093/OED/5138113656,http://www.oed.com/dictionary/futurism_n
gadge,noun,1846,0,A torturing iron (see note in etymology).,arbitrary,,archaic,Not in use,,,https://doi.org/10.1093/OED/5632460932,http://www.oed.com/dictionary/gadge_n1
husbanddom,noun,1846-,0,The state or condition of being a husband.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1093386947,http://www.oed.com/dictionary/husbanddom_n
irregularist,noun,1846-,0,One who adheres to an irregular course or proceeding.,derivative,,,In current use,,,https://doi.org/10.1093/OED/6892096193,http://www.oed.com/dictionary/irregularist_n
jejunery,noun,1846-,0,Fasting; jejune writing.,derivative,,,In current use,,,https://doi.org/10.1093/OED/8495661145,http://www.oed.com/dictionary/jejunery_n
microscopize,verb,1846,0,intransitive. To work with a microscope.,derivative,,,Not in use,,sciences,https://doi.org/10.1093/OED/1056424686,http://www.oed.com/dictionary/microscopize_v
pastille,verb,1846-,1,transitive. To make into a pastille.,conversion,,,In current use,,,https://doi.org/10.1093/OED/5925044754,http://www.oed.com/dictionary/pastille_v
polybuttoned,adjective,1846,0,Wearing many buttons.,compound,,,Not in use,,crafts and trades/costume,https://doi.org/10.1093/OED/3695083025,http://www.oed.com/dictionary/polybuttoned_adj
Punchine,adjective,1846,0,Of or relating to the magazine Punch.,proper name,,,Not in use,,manufacturing and industry/publishing and the book trade/journalism,https://doi.org/10.1093/OED/1468279830,http://www.oed.com/dictionary/punchine_adj
self-condemnant,adjective,1846,0,That condemns itself; self-condemning.,variant,,,Not in use,,,https://doi.org/10.1093/OED/7275978296,http://www.oed.com/dictionary/self-condemnant_adj
skrae,adjective,1846,0,"Thin, lean.",conversion,,,Not in use,Britain and Ireland/British English/Scottish English,,https://doi.org/10.1093/OED/4770448646,http://www.oed.com/dictionary/skrae_adj
dustward,adverb,1847-,1,Towards the dust; towards death or the grave.,derivative,,,In current use,,,https://doi.org/10.1093/OED/4398336588,http://www.oed.com/dictionary/dustward_adv
fad,verb,1847-,4,intransitive. dialect. (See quots.),unknown,,,In current use,,,https://doi.org/10.1093/OED/2265849196,http://www.oed.com/dictionary/fad_v
flinchless,adjective,1847-,1,Without a flinch.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1392402400,http://www.oed.com/dictionary/flinchless_adj
heteropathy,noun,1847-,2,"Medicine. = allopathy, n.: opposed to homœopathy.",compound,,,In current use,,sciences/medicine,https://doi.org/10.1093/OED/2715070838,http://www.oed.com/dictionary/heteropathy_n
insuffice,verb,1847-,0,intransitive. To fail to suffice; to be insufficient.,derivative,,,In current use,,,https://doi.org/10.1093/OED/3204008474,http://www.oed.com/dictionary/insuffice_v
majestarian,adjective,1847,0,Of or relating to the sovereign.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/7228465754,http://www.oed.com/dictionary/majestarian_adj
outfolio,verb,1847,0,(transitive) to drive out with folios.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/1131998520,http://www.oed.com/dictionary/outfolio_v
princify,verb,1847,0,transitive. To make into a prince; to make princely.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/6549436910,http://www.oed.com/dictionary/princify_v
sacked,adjective,1847-,2,Wearing a sack.,derivative,,,In current use,,crafts and trades/costume,https://doi.org/10.1093/OED/5343599420,http://www.oed.com/dictionary/sacked_adj2
septiregal,adjective,1847,0,Of seven kings.,compound,,,Not in use,,,https://doi.org/10.1093/OED/1908654019,http://www.oed.com/dictionary/septiregal_adj
sweeperess,noun,1847-,2,A female (crossing-) sweeper.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1046841479,http://www.oed.com/dictionary/sweeperess_n
viaggiatory,adjective,1847-,0,Given to travelling about.,borrowing,,,In current use,,,https://doi.org/10.1093/OED/1107869758,http://www.oed.com/dictionary/viaggiatory_adj
vo,noun,1847-,5,A size of book.,shortening,,,In current use,,,https://doi.org/10.1093/OED/1042138381,http://www.oed.com/dictionary/vo_n
walking-matching,noun,1847,0,Participation in walking matches.,compound,,,Not in use,,sport and leisure/sport/athletics,https://doi.org/10.1093/OED/6961629521,http://www.oed.com/dictionary/walking-matching_n
cornucopiosity,noun,1848-,0,? Cornucopia-like arrangement or profusion.,derivative,,,In current use,,,https://doi.org/10.1093/OED/2744413508,http://www.oed.com/dictionary/cornucopiosity_n
cuisinic,adjective,1848-,0,Pertaining to the cuisine.,derivative,,,In current use,,consumables/food and cooking,https://doi.org/10.1093/OED/1556111315,http://www.oed.com/dictionary/cuisinic_adj
dictioneer,noun,1848,0,A self-appointed critic of diction.,derivative,,disparaging,Not in use,,,https://doi.org/10.1093/OED/8692030726,http://www.oed.com/dictionary/dictioneer_n
double-barrel,verb,1848-,3,transitive. To alter (one's surname) by…,,,,In current use,,,https://doi.org/10.1093/OED/9563373033,http://www.oed.com/dictionary/double-barrel_v
eludent,adjective,1848-,1,That eludes (the gaze).,borrowing,,,In current use,,,https://doi.org/10.1093/OED/8843700646,http://www.oed.com/dictionary/eludent_adj
embastille,verb,1848-,0,"transitive. To surround (a city) with forts, or…",borrowing,,,In current use,,,https://doi.org/10.1093/OED/3857088658,http://www.oed.com/dictionary/embastille_v
flunkeyfied,adjective,1848-,0,Imbued with flunkeyism.,derivative,,,In current use,,,https://doi.org/10.1093/OED/7055346205,http://www.oed.com/dictionary/flunkeyfied_adj
forficulate,verb,1848-,0,"intransitive. To have a ‘creeping’ sensation, as…",borrowing,,,In current use,,,https://doi.org/10.1093/OED/6687103983,http://www.oed.com/dictionary/forficulate_v
herpetic,adjective,1848-,3,"Crawling, reptilian.",borrowing,,,In current use,,,https://doi.org/10.1093/OED/3066471103,http://www.oed.com/dictionary/herpetic_adj2
humblement,noun,1848-,3,Humiliation.,derivative,,,In current use,,,https://doi.org/10.1093/OED/5632021965,http://www.oed.com/dictionary/humblement_n
merchantish,adjective,1848,0,Resembling or characteristic of a merchant.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/1151090021,http://www.oed.com/dictionary/merchantish_adj
parochialic,adjective,1848,0,Parochial.,borrowing,,,Not in use,,,https://doi.org/10.1093/OED/7115304106,http://www.oed.com/dictionary/parochialic_adj
phobanthropy,noun,1848,0,Morbid dread or strong dislike of humankind; =…,borrowing,,,Not in use,,,https://doi.org/10.1093/OED/1201385386,http://www.oed.com/dictionary/phobanthropy_n
Puginesquery,noun,1848,0,Matters related to Pugin or his architectural style.,derivative,,,Not in use,,manufacturing and industry/building/architecture,https://doi.org/10.1093/OED/8403832368,http://www.oed.com/dictionary/puginesquery_n
tariffize,verb,1848-,0,(transitive) to subject to a tariff or system of…,derivative,,,In current use,,economics and commerce,https://doi.org/10.1093/OED/7536899604,http://www.oed.com/dictionary/tariffize_v
transdiurnal,adjective,1848-,1,That is beyond the confines of day.,derivative,,,In current use,,,https://doi.org/10.1093/OED/9949879249,http://www.oed.com/dictionary/transdiurnal_adj
treeify,verb,1848-,0,transitive. To make or change into a tree.,derivative,,,In current use,,sciences/life sciences/plants,https://doi.org/10.1093/OED/9896227727,http://www.oed.com/dictionary/treeify_v
kinginess,noun,a1849,0,"Kingly quality, kingliness.",derivative,,disparaging,Not in use,,,https://doi.org/10.1093/OED/2961357955,http://www.oed.com/dictionary/kinginess_n
Laputically,adverb,a1849-,0,After the fashion of the Laputans.,,,,In current use,,,https://doi.org/10.1093/OED/4041014497,http://www.oed.com/dictionary/laputically_adv
marginalic,adjective,a1849,0,Suggestive or reminiscent of marginalia.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/5354497962,http://www.oed.com/dictionary/marginalic_adj
punnage,noun,a1849,0,Puns collectively.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/1518116158,http://www.oed.com/dictionary/punnage_n
sangsue,noun,a1849-,2,A leech.,borrowing,,,In current use,,sciences/life sciences/animals/invertebrates,https://doi.org/10.1093/OED/6280278254,http://www.oed.com/dictionary/sangsue_n
consequenceless,adjective,1849-,1,Without consequences.,derivative,,,In current use,,,https://doi.org/10.1093/OED/2337426994,http://www.oed.com/dictionary/consequenceless_adj
diphrelatic,adjective,1849-,1,Relating to the driving of a chariot…,borrowing,,humorous,In current use,,,https://doi.org/10.1093/OED/1097739353,http://www.oed.com/dictionary/diphrelatic_adj
disvowelled,adjective,1849-,0,Rendered vowelless; that does not pronounce vowels.,derivative,,,In current use,,,https://doi.org/10.1093/OED/8486469955,http://www.oed.com/dictionary/disvowelled_adj
influenzacized,adjective,1849,0,Having influenza.,derivative,,,Not in use,,sciences/medicine/pathology,https://doi.org/10.1093/OED/1044285890,http://www.oed.com/dictionary/influenzacized_adj
planeticose,adjective,1849,0,Given to wandering; itinerant.,borrowing,,,Not in use,,,https://doi.org/10.1093/OED/1007472863,http://www.oed.com/dictionary/planeticose_adj
pot-walloping,noun,1849,0,The sound produced by the boiler of a steam engine.,compound,,,Not in use,,technology/engineering/mechanics/steam engines,https://doi.org/10.1093/OED/9423261138,http://www.oed.com/dictionary/pot-walloping_n
pseudo-mica,noun,1849,0,A mineral resembling mica.,compound,,,Not in use,,,https://doi.org/10.1093/OED/2090308787,http://www.oed.com/dictionary/pseudo-mica_n
snivelize,verb,1849-,1,(transitive) to reduce (someone) to a state of…,,,,In current use,,,https://doi.org/10.1093/OED/2358725719,http://www.oed.com/dictionary/snivelize_v
solidiform,noun,1849-,1,A solid body.,compound,,,In current use,,,https://doi.org/10.1093/OED/7565375511,http://www.oed.com/dictionary/solidiform_n
steepleless,adjective,1849-,1,Having no steeple.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1317635968,http://www.oed.com/dictionary/steepleless_adj
tomecide,noun,1849,0,A person who destroys books.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/3842499331,http://www.oed.com/dictionary/tomecide_n
touristship,noun,1849-,0,The quality or position of a tourist.,derivative,,,In current use,,,https://doi.org/10.1093/OED/3439810825,http://www.oed.com/dictionary/touristship_n
vanitarianism,noun,1849-,0,The pursuit of vanities.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1040928573,http://www.oed.com/dictionary/vanitarianism_n
waiterage,noun,1849-,0,The performance of a waiter's duties.,derivative,,,In current use,,,https://doi.org/10.1093/OED/8777609553,http://www.oed.com/dictionary/waiterage_n
cantity,noun,1850-,1,Canting quality; cant.,derivative,,,In current use,,,https://doi.org/10.1093/OED/5333056995,http://www.oed.com/dictionary/cantity_n
chirographosophic,adjective,1850-,0,"Skilled in, or a judge of handwriting.",derivative,,,In current use,,arts/decorative arts/handwriting and calligraphy,https://doi.org/10.1093/OED/1996750216,http://www.oed.com/dictionary/chirographosophic_adj
comato-crapulose,adjective,1850-,0,In a state of drowsiness and head-ache consequent…,borrowing,,humorous,In current use,,,https://doi.org/10.1093/OED/5421386913,http://www.oed.com/dictionary/comato-crapulose_adj
consobrinal,adjective,1850-,0,Having the relationship of cousin.,borrowing,,,In current use,,,https://doi.org/10.1093/OED/1171562620,http://www.oed.com/dictionary/consobrinal_adj
electiveness,noun,1850-,2,The fact of (a government's) being elective.,derivative,,,In current use,,,https://doi.org/10.1093/OED/2879387286,http://www.oed.com/dictionary/electiveness_n
