LEMMA,PART OF SPEECH,DATE OF USE,FREQUENCY BAND NUMBER,DEFINITION,TYPE OF FORMATION,LANGUAGE OF ORIGIN,USAGE,OBSOLESCENCE,REGIONAL ENGLISH,SUBJECT,DOI,OED URL
tavernly,adjective,1612-,0,Smacking of the tavern.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1038009325,http://www.oed.com/dictionary/tavernly_adj
meteoric,adjective,?1612-,4,"Astronomy. Of, relating to, derived from, or…",derivative,,,In current use,,sciences/physical sciences/astronomy,https://doi.org/10.1093/OED/4372870541,http://www.oed.com/dictionary/meteoric_adj
fashionly,adjective,1613,0,Perhaps: influenced by changes in fashion; fashionable.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/4492018563,http://www.oed.com/dictionary/fashionly_adj
harbingership,noun,1613-,0,The office or position of a harbinger.,derivative,,,In current use,,,https://doi.org/10.1093/OED/8813801494,http://www.oed.com/dictionary/harbingership_n
murrain-strike,verb,1613,0,transitive. To infect with murrain.,compound,,,Not in use,,,https://doi.org/10.1093/OED/9842350972,http://www.oed.com/dictionary/murrain-strike_v
pezantic,adjective,1613,0,"Like a peasant; rustic, uncouth.",derivative,,,Not in use,,,https://doi.org/10.1093/OED/9200073785,http://www.oed.com/dictionary/pezantic_adj
pinionist,noun,1613,0,A winged creature.,derivative,,,Not in use,,sciences/life sciences/animals,https://doi.org/10.1093/OED/2503939726,http://www.oed.com/dictionary/pinionist_n
polyotical,adjective,1613,0,Having many ears (figurative in quot.).,,,,Not in use,,,https://doi.org/10.1093/OED/1104556429,http://www.oed.com/dictionary/polyotical_adj
polypragmist,noun,1613,0,"= polypragmatist, n.",borrowing,,,Not in use,,,https://doi.org/10.1093/OED/1129058671,http://www.oed.com/dictionary/polypragmist_n
popinian,noun,1613,0,A Roman Catholic.,compound,,,Not in use,,religion and belief/religion/Christianity/Roman Catholic Church,https://doi.org/10.1093/OED/1835710009,http://www.oed.com/dictionary/popinian_n
shelly,noun,1613-,1,A shell.,derivative,,,In current use,,,https://doi.org/10.1093/OED/1142758581,http://www.oed.com/dictionary/shelly_n
specialize,verb,1613-,6,"transitive. To make special, specific, or…",derivative,,,In current use,,,https://doi.org/10.1093/OED/2566400720,http://www.oed.com/dictionary/specialize_v
stiletto,verb,1613-,2,"transitive. To stab, esp. mortally, with a stiletto.",conversion,,,In current use,,sciences/medicine,https://doi.org/10.1093/OED/8450614868,http://www.oed.com/dictionary/stiletto_v
taurine,"adjective, noun",1613-,4,"Of, pertaining to, of the nature of, or…",borrowing,,,In current use,,"sciences/life sciences/animals, sport and leisure/sport/blood sports/bullfighting",https://doi.org/10.1093/OED/5204374689,http://www.oed.com/dictionary/taurine_adj
turn-served,adjective,1613,0,That has acted in a self-interested way. See to…,compound,,,Not in use,,,https://doi.org/10.1093/OED/6586433880,http://www.oed.com/dictionary/turn-served_adj
woodist,noun,1613,0,An imaginary uncivilized human-like creature…,derivative,,,Not in use,,,https://doi.org/10.1093/OED/2730144330,http://www.oed.com/dictionary/woodist_n
decatessarad,noun,a1614,0,A poem of 14 lines.,borrowing,,,Not in use,,arts/literature,https://doi.org/10.1093/OED/1976463709,http://www.oed.com/dictionary/decatessarad_n
Dagonals,noun,1614-,0,(plural) rites or orgies in honour of Dagon.,,,,In current use,,religion and belief/religion,https://doi.org/10.1093/OED/3169020758,http://www.oed.com/dictionary/dagonals_n
justice-height,adverb,1614,0,"At or to the level of a justice (justice, n. II.5).",compound,,,Not in use,,,https://doi.org/10.1093/OED/6362487335,http://www.oed.com/dictionary/justice-height_adv
melancholy hat,noun,1614,0,(Probably) a mourning hat (but cf. quot. 1598 at…,compound,,,Not in use,,crafts and trades/costume/hats,https://doi.org/10.1093/OED/6710728510,http://www.oed.com/dictionary/melancholy-hat_n
nitigram,noun,1614,0,An inept or mediocre epigram.,compound,,,Not in use,,,https://doi.org/10.1093/OED/1024455840,http://www.oed.com/dictionary/nitigram_n
Pegase,verb,1614,0,transitive. To serve or dispatch in the manner of…,conversion,,,Not in use,,,https://doi.org/10.1093/OED/6152017364,http://www.oed.com/dictionary/pegase_v
watch George,noun,1614,0,A representation of St George in the form of a…,compound,,,Not in use,,crafts and trades/costume/jewellery,https://doi.org/10.1093/OED/1001032166,http://www.oed.com/dictionary/watch-george_n
built,noun,?1614-1846,0,The way in which something (esp. a ship) is…,conversion,,,Not in use,,,https://doi.org/10.1093/OED/1620396854,http://www.oed.com/dictionary/built_n
contraband,verb,1615-,2,intransitive. To smuggle.,conversion,,,In current use,,economics and commerce,https://doi.org/10.1093/OED/1782282509,http://www.oed.com/dictionary/contraband_v1
dive-dopping,adjective,1615-,0,Diving or ducking like a dabchick.,,,,In current use,,,https://doi.org/10.1093/OED/5690921934,http://www.oed.com/dictionary/dive-dopping_adj
hobgoblinet,noun,1615,0,A small hobgoblin.,derivative,,,Not in use,,religion and belief/mythology,https://doi.org/10.1093/OED/8204671082,http://www.oed.com/dictionary/hobgoblinet_n
percunctorily,adverb,1615,0,Lazily; in a dilatory manner.,borrowing,,,Not in use,,,https://doi.org/10.1093/OED/7852281651,http://www.oed.com/dictionary/percunctorily_adv
pewter language,noun,1615,0,The language of the tavern.,compound,,,Not in use,,,https://doi.org/10.1093/OED/2845281588,http://www.oed.com/dictionary/pewter-language_n
pot-hardy,adjective,1615,0,Emboldened as a result of inebriation; cf…,compound,,,Not in use,,,https://doi.org/10.1093/OED/4290280767,http://www.oed.com/dictionary/pot-hardy_adj
sancticolist,noun,1615-,0,A worshipper of saints.,borrowing,,,In current use,,religion and belief/religion,https://doi.org/10.1093/OED/8194332310,http://www.oed.com/dictionary/sancticolist_n
whip-broth,noun,1615,0,"A ‘taste of the whip’, a flogging.",compound,,humorous,Not in use,,,https://doi.org/10.1093/OED/1057647550,http://www.oed.com/dictionary/whip-broth_n
foe-Troy,adjective,?1615,0,Hostile to Troy.,compound,,,Not in use,,,https://doi.org/10.1093/OED/3636211337,http://www.oed.com/dictionary/foe-troy_adj
shapeful,adjective,?1615-,1,Shapely.,derivative,,,In current use,,,https://doi.org/10.1093/OED/2353621089,http://www.oed.com/dictionary/shapeful_adj
bass,verb,a1616-,3,To utter or proclaim with bass voice or sound.,conversion,,,In current use,,,https://doi.org/10.1093/OED/1098566210,http://www.oed.com/dictionary/bass_v2
bias drawing,noun,a1616,0,"Deviation from the truth, insincerity.",compound,,,Not in use,,,https://doi.org/10.1093/OED/1087442750,http://www.oed.com/dictionary/bias-drawing_n
directitude,noun,a1616,0,"Apparently: discredit, disgrace.",compound,,,Not in use,,,https://doi.org/10.1093/OED/1207856093,http://www.oed.com/dictionary/directitude_n
empiricutic,adjective,a1616,0,Empirical.,variant,,,Not in use,,sciences/medicine/pharmacology,https://doi.org/10.1093/OED/8247768341,http://www.oed.com/dictionary/empiricutic_adj
five-finger-tied,adjective,a1616-,0,? tied with all the fingers of the hand.,compound,,,In current use,,,https://doi.org/10.1093/OED/4423723695,http://www.oed.com/dictionary/five-finger-tied_adj
flapdragon,verb,a1616,0,(transitive) to swallow as one would a flap-dragon.,,,,Not in use,,,https://doi.org/10.1093/OED/3697346238,http://www.oed.com/dictionary/flapdragon_v
fleer,noun,a1616-,2,"A mocking look or speech; a sneer, a gibe…",conversion,,,In current use,,,https://doi.org/10.1093/OED/7612434769,http://www.oed.com/dictionary/fleer_n2
fool-begged,adjective,a1616,0,"Foolish, ridiculous; cf. to beg (a person) for a…",compound,,,Not in use,,,https://doi.org/10.1093/OED/1169263133,http://www.oed.com/dictionary/fool-begged_adj
fortune-tell,verb,a1616-,2,"A back-formation from fortune-teller, n.",,,,In current use,,,https://doi.org/10.1093/OED/7634169938,http://www.oed.com/dictionary/fortune-tell_v
hobnob,"adverb, interjection, adjective",a1616-,2,to drink hobnob and variants: to drink a toast…,variant,,,In current use,,,https://doi.org/10.1093/OED/1188680114,http://www.oed.com/dictionary/hobnob_adv
impeticos,verb,a1616,0,transitive. To put (something) into one's pocket…,variant,,,Not in use,,,https://doi.org/10.1093/OED/3388904083,http://www.oed.com/dictionary/impeticos_v
kitchen,verb,a1616-,5,"intransitive and transitive. To prepare food, a…",conversion,,,In current use,"Britain and Ireland/British English/English regional/English regional (northern), Britain and Ireland/British English/Scottish English, Britain and Ireland/Irish English",consumables/food and cooking,https://doi.org/10.1093/OED/5803909863,http://www.oed.com/dictionary/kitchen_v
labra,noun,a1616,0,A lip.,borrowing,,,Not in use,,,https://doi.org/10.1093/OED/9769393822,http://www.oed.com/dictionary/labra_n
lapse,verb,a1616-,5,"Law. Of a benefice, an estate, a right, etc.: To…",borrowing,,,In current use,,,https://doi.org/10.1093/OED/6992494765,http://www.oed.com/dictionary/lapse_v
minute jack,noun,a1616,0,A fickle or changeable person.,compound,,,Not in use,,,https://doi.org/10.1093/OED/1001781003,http://www.oed.com/dictionary/minute-jack_n
moy,noun,a1616,0,Apparently: a coin of an imaginary type.,borrowing,,,Not in use,,,https://doi.org/10.1093/OED/3518254837,http://www.oed.com/dictionary/moy_n2
necessity,verb,a1616-1827,0,transitive. To bring into a state of need or…,conversion,,,Not in use,,,https://doi.org/10.1093/OED/8419848727,http://www.oed.com/dictionary/necessity_v
over-office,verb,a1616,0,transitive. To lord it over by virtue of one's…,derivative,,,Not in use,,,https://doi.org/10.1093/OED/1177743412,http://www.oed.com/dictionary/over-office_v
pignut,noun,a1616-,3,"The sweetish edible tuber of Conopodium majus, a…",compound,,,In current use,,sciences/life sciences/plants,https://doi.org/10.1093/OED/7920200513,http://www.oed.com/dictionary/pignut_n
sacrificial,adjective,a1616-,5,Relating to or connected with sacrifice.,borrowing,,,In current use,,religion and belief/religion,https://doi.org/10.1093/OED/1152613745,http://www.oed.com/dictionary/sacrificial_adj
testern,verb,a1616,0,transitive. To present with a tester; to ‘tip’.,derivative,,,Not in use,,economics and commerce,https://doi.org/10.1093/OED/2673642107,http://www.oed.com/dictionary/testern_v
virgin,verb,a1616-,0,transitive with it as object. To be or behave…,conversion,,,In current use,,,https://doi.org/10.1093/OED/1047347280,http://www.oed.com/dictionary/virgin_v
wailing robes,noun,a1616-,1,Mourning garments.,compound,,,In current use,,crafts and trades/costume,https://doi.org/10.1093/OED/1879723324,http://www.oed.com/dictionary/wailing-robes_n
adventry,noun,1616,0,An adventure; an enterprise or undertaking.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/3751469827,http://www.oed.com/dictionary/adventry_n
citticism,noun,1616,0,Urban manner.,,,,Not in use,,,https://doi.org/10.1093/OED/7037921010,http://www.oed.com/dictionary/citticism_n
hipparchy,noun,1616-,2,"Ancient Greek History. A unit of cavalry, spec…",borrowing,,,In current use,,"history/ancient history/classical history/ancient Greek history, military",https://doi.org/10.1093/OED/6932144865,http://www.oed.com/dictionary/hipparchy_n
incidental,"adjective, noun",1616-,5,Occurring or liable to occur in fortuitous or…,derivative,,,In current use,,,https://doi.org/10.1093/OED/3202453663,http://www.oed.com/dictionary/incidental_adj
long-yarned,adjective,1616,0,(Of life) very or excessively long.,compound,,,Not in use,,,https://doi.org/10.1093/OED/1062402178,http://www.oed.com/dictionary/long-yarned_adj
mentalist,"noun, adjective",1616-,3,A person characterized by regard… A magician who…,derivative,,,In current use,,,https://doi.org/10.1093/OED/1046862251,http://www.oed.com/dictionary/mentalist_n
potling,noun,1616,0,"A drunkard. Cf. poetling, n.",derivative,,,Not in use,,,https://doi.org/10.1093/OED/9451287269,http://www.oed.com/dictionary/potling_n
pot verdugo,noun,1616,0,Giddiness induced by drinking alcohol.,,,,Not in use,,,https://doi.org/10.1093/OED/4884529198,http://www.oed.com/dictionary/pot-verdugo_n
rouncy,noun,1616,0,The sound of a clap of thunder. Cf. rounce robble…,derivative,,,Not in use,,,https://doi.org/10.1093/OED/1156665181,http://www.oed.com/dictionary/rouncy_n2
saturnized,adjective,1616-1846,0,Astrology. Under the supposed influence of…,derivative,,,Not in use,,sciences/physical sciences,https://doi.org/10.1093/OED/8916457822,http://www.oed.com/dictionary/saturnized_adj
topping,"adjective, adverb",1616-,3,colloquial (chiefly British). Of high quality…,derivative,,colloquial and slang,In current use,Britain and Ireland/British English,,https://doi.org/10.1093/OED/2313659942,http://www.oed.com/dictionary/topping_adj
Brownism,noun,a1617-,3,The system of church-government advocated 1581 by…,proper name,,,In current use,,"religion and belief/religion/Christianity/Scottish Church, religion and belief/religion/Christianity/ecclesiastical",https://doi.org/10.1093/OED/3301572506,http://www.oed.com/dictionary/brownism_n
dulically,adverb,1617-,0,By way of dulia.,derivative,,,In current use,,religion and belief/religion,https://doi.org/10.1093/OED/4742382051,http://www.oed.com/dictionary/dulically_adv
meritress,noun,1617,0,A woman who merits something. (In quot. 1617…,derivative,,,Not in use,,,https://doi.org/10.1093/OED/6769413089,http://www.oed.com/dictionary/meritress_n
pretererogation,noun,1617,0,Performance beyond or outside what is demanded or…,,,,Not in use,,,https://doi.org/10.1093/OED/3078770236,http://www.oed.com/dictionary/pretererogation_n
roaring school,noun,1617,0,"A school for (learning) roaring (roaring, n.¹ 2).",compound,,,Not in use,,education,https://doi.org/10.1093/OED/1006124381,http://www.oed.com/dictionary/roaring-school_n
twango,interjection,1617,0,"= twang, n.¹ 1.",compound,,,Not in use,,,https://doi.org/10.1093/OED/3715490644,http://www.oed.com/dictionary/twango_int
windpipe-stretcher,noun,1617,0,A hangman.,compound,,humorous,Not in use,,,https://doi.org/10.1093/OED/6027119104,http://www.oed.com/dictionary/windpipe-stretcher_n
daedalize,verb,a1618,0,transitive. To make intricate or maze-like.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/4685973544,http://www.oed.com/dictionary/daedalize_v
injusticer,noun,a1618,0,An agent or officer of injustice.,derivative,,,Not in use,,,https://doi.org/10.1093/OED/6496456925,http://www.oed.com/dictionary/injusticer_n
inseparized,adjective,a1618,0,"= inseparate, adj.",derivative,,,Not in use,,,https://doi.org/10.1093/OED/7654469557,http://www.oed.com/dictionary/inseparized_adj
pipe playing,noun,a1618-,2,†a. The action of playing with a tobacco pipe…,compound,,,In current use,,consumables/tobacco,https://doi.org/10.1093/OED/2766436560,http://www.oed.com/dictionary/pipe-playing_n
ter-terrify,verb,a1618,0,transitive. To terrify threefold; to frighten…,compound,,,Not in use,,,https://doi.org/10.1093/OED/7961297799,http://www.oed.com/dictionary/ter-terrify_v
Frederize,verb,1618-,0,intransitive. To take the part of the Emperor…,proper name,,,In current use,,,https://doi.org/10.1093/OED/8419105264,http://www.oed.com/dictionary/frederize_v
mendicate,verb,1618-1869,0,"transitive. To beg for, ask for like a beggar; to…",borrowing,,,Not in use,,,https://doi.org/10.1093/OED/1806746551,http://www.oed.com/dictionary/mendicate_v
punctuality,noun,1618-,4,Exact observance of appointed times; the fact or…,derivative,,,In current use,,,https://doi.org/10.1093/OED/3311121161,http://www.oed.com/dictionary/punctuality_n
stonage,noun,1618-,1,Weight measured in stones.,derivative,,,In current use,,sciences/physical sciences/earth sciences/geology,https://doi.org/10.1093/OED/6950254677,http://www.oed.com/dictionary/stonage_n
court chair,noun,1619,0,A chair or seat inlaid with ivory and shaped like…,compound,,,Not in use,,,https://doi.org/10.1093/OED/6471739038,http://www.oed.com/dictionary/court-chair_n
